"disease" "batch" "t.mean" "p.value" "meta.sig"
"2de9c2637f9cecef8b1ad02539282413" 0.00151998590321545 0.0156039896092669 2.56218905472637 0.447316001525502 "FALSE"
"0c5a83ffad6e0d38a78a5239daa5b133" 0.000221499187896157 0.0051153596325727 4.44278606965174 0.800436140415986 "FALSE"
"f60f459a49e829a188beaf3a5b95e0a7" 0.00408044293172305 0.00284815457487575 17.8606965174129 0.308966655444654 "FALSE"
"8521e276b704ffaa01fe96e059e440b2" 0.00377155523709705 0.0124157914054333 55.2189054726368 0.278307515856676 "FALSE"
"737bd97cb8d15354778472859a1e2cc7" 0.0165030233266992 0.00649453487242269 7.71144278606965 0.0341813575608387 "TRUE"
"87f0f8f939bb2ceea2574ddfac08413b" 0.0189087863147649 0.00408450884574107 1.87562189054726 0.0321544305709552 "TRUE"
"19ccfb376ebf05f21968bddead41fc0b" 0.0123533485581793 0.0373795518079268 74.6069651741294 0.04568340418242 "TRUE"
"1b6e9ba244eb9fdbe7bc15f83ac9f58f" 0.00607766106267571 0.0137359308693624 1.52238805970149 0.247032751417849 "FALSE"
"9ed5c71d7644535035052a62a2b28f3e" 0.00853465112530916 0.00984347481462355 2.07960199004975 0.122601244239001 "FALSE"
"09de395e8c93aaec09d8aa06b6a9417b" 0.00015718397743103 0.0118211506079077 2.01990049751244 0.905215222565698 "FALSE"
"d0bde6ef53755146443a57c2dde4f45f" 0.000661175703813077 0.00720658957424081 3.77611940298507 0.704978002922799 "FALSE"
"d20e1b6f944dfcd9632d25b0b37ed2f5" 0.00447102462225168 0.00965626208201564 5.4228855721393 0.30933913509577 "FALSE"
"d7a9ecd6c067530fe8d2ce568bee817c" 0.00564725965791313 0.00862128701082321 20.2089552238806 0.280660137808233 "FALSE"
"d4c39acc74e159a5a3cdd3199a9a958d" 2.86999933774013e-06 0.0051375974035649 11.5820895522388 0.994510012773315 "FALSE"
"80c73f9602b4565ec99fc60fab30a743" 0.00569771723510082 0.0134073256055711 19.4825870646766 0.26642650484832 "FALSE"
"7a4b9001d720b6b0c486f8610d5df6c4" 0.00578596012890809 0.0169898950935913 22.5721393034826 0.291901095915303 "FALSE"
"a03171808ce5c9ff14bd854da6a8c0e2" 0.000755273051505134 0.00312549340015911 352.820895522388 0.620034150934208 "FALSE"
"2198e4c49f1f75645513ec2c53327970" 0.0188066759697526 0.0155892747416045 19.9203980099502 0.0230938950273319 "TRUE"
"808dce3d9e0e37a909483884eb078c86" 0.0012879799194927 0.00473275032063614 0.442786069651741 0.626764527318049 "FALSE"
"c585162849bb0005bc99de8667d9a2f5" 0.00198430192367305 0.00965608120721295 3.57213930348259 0.554526668913796 "FALSE"
"83f0722e3494477c1c455002dfa3c238" 0.0064829647038992 0.000114869706326792 4.17910447761194 0.203823736857007 "FALSE"
"65622d3a4215f36a7cb97eba8090e665" 0.00472202969489188 0.00420813256933183 143.034825870647 0.313025679163032 "FALSE"
"7b5a18ebd08f3883369e2f6d17674446" 0.0240677741041221 0.00812224764915903 349.44776119403 0.0182606064332676 "TRUE"
"95b9faf1fdd1c693c6b3176af305c5cf" 0.000248617855350464 0.0050668523270132 6.21890547263682 0.866032907028281 "FALSE"
"d0e835738cf048d2579188a7524defad" 0.0064276341166164 0.000867215610436567 114.194029850746 0.202637758388925 "FALSE"
"5b8cc188980949279f81d7f8b51781de" 0.0127586972608548 0.00363798542340055 2.52238805970149 0.073107928942332 "FALSE"
"fdf02436e1e0b76dd0eb4c27939bca8f" 0.000125693111477698 0.00207982573973164 12.6169154228856 0.876736121662533 "FALSE"
"98a11de5520960cb9d3729a7d7b2604e" 0.0104508541814332 0.0132499099028897 6.53233830845771 0.0879475478415249 "FALSE"
"d2fc822a19a4535485ff4e46ae367be7" 0.000880312820499385 0.00731348823866906 6.92537313432836 0.589382238133936 "FALSE"
"493d7657f7c1e07a84f84b5c9f15ae3f" 2.97160108753136e-05 0.00602851771768265 49.6119402985075 0.963937181772669 "FALSE"
"b832bd917625045b308b69e5025a01e7" 0.00626286079729121 0.00232800907666442 104.323383084577 0.19286617728871 "FALSE"
"766fa62953cae9eb16093a98025692e3" 0.00276771537285003 0.00150186408117803 2.80597014925373 0.43329489753073 "FALSE"
"921bcbfdc3d57eec3a0a10a86ac0c0e5" 7.90302523721031e-05 0.00712864244492128 185.756218905473 0.834047525704663 "FALSE"
"e41d50380be170685ef0b75fae2b3d84" 0.0270527979618895 0.0107733778278466 1.24378109452736 0.00936048269215996 "TRUE"
"1b0d52edcc88b06499b5338f79087f3c" 0.0193449587740171 0.010096184034678 1.37313432835821 0.026795116590482 "TRUE"
"ba65346c3d5bb7d838ecadb059aa9676" 0.000163377041418999 0.00643070210635299 1.56716417910448 0.787178062787202 "FALSE"
"958a2f4ac5dfacf3514ede6bd9949936" 0.000703326630829615 0.00964280487760372 36.6517412935323 0.648187153064778 "FALSE"
"e83ad07bca511aa3e85f1181e4a2cc60" 0.00453486891096955 0.00605254041492043 2.30348258706468 0.28541883594325 "FALSE"
"d1840c948784bf24ab7e4131e4c3db97" 0.00306074040021453 0.0385353521370528 26.0646766169154 0.336117981057495 "FALSE"
"7a751266741cc244d48b0291c75624f5" 0.00332413378960417 0.0191289305642681 9.12437810945274 0.395340310880388 "FALSE"
"484d5b8065c57e28d81e75eb942e54cc" 0.00810297353707379 0.0300720002439041 7.19900497512438 0.101195777499911 "FALSE"
"1707dcfd2473b742fbf2f6df11e85fd4" 0.00509284037877078 0.00605614561447942 4.93034825870647 0.281190483299612 "FALSE"
"18ca8700fe289e0d62f441d028be1aff" 0.000546246746589985 0.000311417900839661 3.97512437810945 0.7217324771765 "FALSE"
"09e43ebb3157681100493099ca1d72cf" 0.0188990604499684 0.0100781451226326 3.48258706467662 0.0220249738673207 "TRUE"
"ce2519bdd966b8aacfff3cad8feec163" 1.34323054168384e-06 0.00522526462938533 3.46766169154229 0.967862767382726 "FALSE"
"cd4d3428a838c111398e19a70df875ca" 0.00939144292032112 0.01116003114804 12.7860696517413 0.148662586672714 "FALSE"
"a3adfb4d17b4f74f5f72d661c67b0bac" 0.00464288105455546 0.0116442334572523 111.323383084577 0.24613614287156 "FALSE"
"cefa760a9b5c51c3d699bd1b27569526" 0.0116841076006785 0.00187480719669331 4.92537313432836 0.0872756030367108 "FALSE"
"2d318f68ae1fef06f3ddb61c83b8096d" 7.3943811800814e-05 0.00551326741130154 13.0696517412935 0.958982320764493 "FALSE"
"043eac4ef928e3947bd6fc55412ba74c" 0.000695832197515012 0.000264698559063747 1.43283582089552 0.672105326097765 "FALSE"
"2e91b2e240bbcefe0a3496c4c0ac4820" 0.00323176057123631 0.00492072283733824 3.62189054726368 0.355832707613775 "FALSE"
"4e0decec8ee6dceaa1e2943fbf61781b" 0.00835740728693579 0.00660476691128409 8.52238805970149 0.124325997086668 "FALSE"
"00f2e71df08f077aab41e60a8dbd9323" 0.00102677722711664 0.00144778163813386 2.66169154228856 0.602309849754592 "FALSE"
"ae351144e3b1c465a370627ae5f17bc2" 0.000795770687521347 0.0389809889949775 3.09452736318408 0.765152268556728 "FALSE"
"5bbd358ce9a0993817d78792783fc63e" 0.00010656598117964 0.00323950847964716 97.9054726368159 0.918491326957891 "FALSE"
"5ff45b5bd837a579489a8556c0769606" 0.00109421581905722 0.000735021518469825 129.930348258706 0.594764362063294 "FALSE"
"30e907f2d91913c68285cb793abbf502" 0.000169105462122454 0.000793282314013766 3.34825870646766 0.861546958981561 "FALSE"
"fbe5fd81bcde3116e0b8707cb908b5e5" 0.00171573867931729 0.013310749027082 42.8606965174129 0.461469192232545 "FALSE"
"c726263b9735ed4ae7f2d479d9e9dcb3" 0.0125761794181205 0.0137702586016499 134.218905472637 0.0875076414236984 "FALSE"
"daf123f1d3d2ed87a4ccaeee4f258b9a" 0.00951352011337692 0.00105443257895121 125.830845771144 0.133895645823358 "FALSE"
"8568e7227ab5c46e480342c06aba5497" 0.00573876401469386 0.00546955380665848 41.5174129353234 0.200443260030266 "FALSE"
"67357a36927857baa695a59ba32b2fb6" 0.000262186786190277 0.00811370026022029 5.03482587064677 0.878823058585426 "FALSE"
"cabaa85c83fd34cfe060d5b7a22d8ac3" 0.000177075825112949 0.00687799603841077 3.87064676616915 0.865169026851174 "FALSE"
"1ded89233b7ef6e9b879d6ca47b790b7" 0.0014760998437201 0.018269271285086 61.2686567164179 0.461952467187769 "FALSE"
"b61a03d31d4bff253ed19f88a8c29884" 3.61799301332733e-05 0.0013124539660111 6.1592039800995 0.89209101815565 "FALSE"
"f032a64827f59e7eea0640ff176fe3e6" 0.000304120489750814 0.00743252591176069 18.2636815920398 0.809349812091623 "FALSE"
"da1e23e4c330319ab1a47f724fe3fdba" 0.00224393876658224 8.17939320506555e-05 4.75124378109453 0.457963519408531 "FALSE"
"3a257aae4289bfbdfb3bfc8d0e6edb13" 0.0110924519613887 0.00481514138856121 5.05970149253731 0.0950899809160908 "FALSE"
"2f2d20099b2082b6298dd6115129e1b7" 0.00827736657570932 0.014068352905873 6.29850746268657 0.161687203221431 "FALSE"
"cd98ea787c4328c3795d4a30b12c9aeb" 0.0096526364151549 0.00359166902852193 2.29353233830846 0.108214181871789 "FALSE"
"fcf6418c8c29dc0f8220fa56ef4a4ad8" 0.00810467444428442 0.0027874660210977 4.49253731343284 0.154475246721059 "FALSE"
"d96f8aa0a3869782368cfec7328d91dd" 6.5211419137956e-06 0.00263360397750523 2.08955223880597 0.966436641417373 "FALSE"
"1f24bd61fbf3f5225dfd33f733b08344" 0.00200003907076118 0.0349705054957647 13 0.584958478963064 "FALSE"
"c2729a2514f55f32ee8678c4eddbf965" 0.00102839803014421 0.000829463828297183 49.2238805970149 0.592282711081479 "FALSE"
"421c326a3862d94a186e791d93c4597e" 0.00281749564241263 0.00157357644277833 6.6318407960199 0.409693281623811 "FALSE"
"f3d397e2ff3274c055da3f39d627684e" 0.00291296320336309 0.0112659834636771 24.726368159204 0.429620026486944 "FALSE"
"d36dd959f31f9eea578b94c2ab736095" 0.000671013920987007 0.000906965718513675 2.4228855721393 0.658172140796197 "FALSE"
"155dba4c32a91f03277435d3b4272200" 0.000404938887244133 0.00190124516296442 24.0796019900498 0.72418084513242 "FALSE"
"30d67843fa49dcd7cc95ba85c0add7a2" 0.000734960582953526 0.00359396923807753 129.248756218905 0.639620097226962 "FALSE"
"5b24db20bb543e57f7f23a3a796f49ce" 0.00726215072851699 0.00553674255889003 283.36815920398 0.207654883839595 "FALSE"
"515d9bde713a6d92cd373ae50bbed5aa" 0.00811284929575529 0.00995424347743801 31.2388059701493 0.190892741185412 "FALSE"
"0681c0615337a7f1977b1097bcca68c9" 0.00271959865001059 0.000523043588509631 33.5273631840796 0.400895945329011 "FALSE"
"0a1932270c7befd7c917d37422e2ec15" 0.00394116866919891 0.00468313824215749 12.6019900497512 0.284843429523557 "FALSE"
"02c855e7d64b3ebbb6a02dc929df28b3" 1.98963688946563e-06 0.0163259351622194 2.95522388059702 0.898640685717808 "FALSE"
"879e1c74036903936f838a5b019db8bc" 0.000650931405476229 0.000189534773708533 1.56218905472637 0.676575440786762 "FALSE"
"e1a4d790760ecc25d4b1bc85e3414267" 0.000340808729822006 0.00509692793457817 3.87064676616915 0.725688901100316 "FALSE"
"5065cf815cd2518da9d131fc7c7027a4" 0.000249577656825428 0.00420550374245621 3.3681592039801 0.747157103000688 "FALSE"
"f40010b3edd377385f1de56e6a8086b2" 0.00262742633199475 0.0028276004258645 17.5671641791045 0.45541405761618 "FALSE"
"9993a69782b4846dbc472710a98352f1" 4.06593011825773e-05 0.00202242475714842 1.12935323383085 0.958571968088231 "FALSE"
"19210ab867eae443e19be887f6d1b03f" 0.0127046444479179 0.0131327659984231 3.27860696517413 0.0918385902873808 "FALSE"
"4f00051981921c447c7aacbc39f7fa3e" 0.00339459206563331 0.00453914755425544 1.34825870646766 0.320080076320301 "FALSE"
"a836911f474530c01fcd810e5bf98f90" 0.00768118313983079 0.008575785560059 4.53731343283582 0.157818372049071 "FALSE"
"b0291191393bb2f452f75931cb8adee5" 0.000396145936991665 0.00324085518884576 13.9203980099502 0.7422154528335 "FALSE"
"a435265a8d2925fbcd9ffdc28911c77d" 0.00988642432915265 0.0163503973181418 2.97014925373134 0.0845192227859616 "FALSE"
"da3c5b558ced37d3e1eb986bcfa0cec2" 0.027867438015052 0.000290822292814741 2.4228855721393 0.00817450557197999 "TRUE"
"1d29a34a3db00c1dc5e535574013a32a" 0.0013916531417143 0.0202981158774725 21.8557213930348 0.665376789363241 "FALSE"
"9e92a94ea5af2a948153814e58483521" 0.00514488778752431 0.00306313223560639 4.07462686567164 0.233315060808211 "FALSE"
"daf1d184fbaf9905faec95c8714ba63a" 0.00073701907144863 0.00296549353528797 33.4975124378109 0.625485725073401 "FALSE"
"9bc4b6bed53ce11d50084542a5d4bbf2" 0.00727240492900538 0.00963917579593698 0.676616915422886 0.156775915208132 "FALSE"
"0a70cf31c0453d67b7f19ec939be0fec" 0.00111468440836526 0.00329512082883909 2 0.63533433651524 "FALSE"
"686ede257feaad32fb3e14ae9af8fe8f" 0.0042516083280778 0.0153557818139781 4.85074626865672 0.334297687017077 "FALSE"
"ee7c68d8a0513eabb4afde8a0dda487c" 0.00102297989454725 0.00745794067568073 1.48756218905473 0.633748299354029 "FALSE"
"40b1fc6b646777c63fbce0292364ca22" 0.00222323814550085 0.0023304050105406 1.37313432835821 0.486792211128219 "FALSE"
"05b9a08ecc7628980fd16219b3a71e8e" 0.00072586964430621 0.0153523710039714 2.51741293532338 0.680286620673038 "FALSE"
"8966e51d7b1856aa8617efb1457beab2" 0.01197695416648 0.00259744455264921 1.2089552238806 0.0954909316183374 "FALSE"
